date,transaction_reference,age,account,old_balance,new_balance,amount,type,message
2028-12-31,1000000282,54,sa,275471.4,276389.64,918.24,inflow,sa-Interest for ra at age 54-918.24
2028-12-31,1000000283,54,ma,99849.2,100182.03,332.83,inflow,ma-Interest for ra at age 54-332.83
2028-12-31,1000000284,54,sa,276389.64,276439.64,50.0,inflow,sa-Extra Interest for ra at age 54-50.00
2029-01-31,1000000286,54,oa,164507.51,162690.02,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 54--1817.49"
2029-01-31,1000000287,54,loan,171438.14,169620.65,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 54--1817.49"
2029-01-31,1000000288,54,oa,162690.02,164392.23,1702.21,inflow,oa-Allocation for OA at age 54-1702.21
2029-01-31,1000000289,54,sa,276439.64,276883.47,443.83,inflow,sa-Allocation for SA at age 54-443.83
2029-01-31,1000000290,54,ma,100182.03,100773.99,591.96,inflow,ma-Allocation for MA at age 54-591.96
2029-02-28,1000000292,54,oa,164392.23,162574.74,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 54--1817.49"
2029-02-28,1000000293,54,loan,169620.65,167803.16,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 54--1817.49"
2029-02-28,1000000294,54,oa,162574.74,164276.95,1702.21,inflow,oa-Allocation for OA at age 54-1702.21
2029-02-28,1000000295,54,sa,276883.47,277327.3,443.83,inflow,sa-Allocation for SA at age 54-443.83
2029-02-28,1000000296,54,ma,100773.99,101365.95,591.96,inflow,ma-Allocation for MA at age 54-591.96
2029-03-31,1000000298,54,oa,164276.95,162459.46,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 54--1817.49"
2029-03-31,1000000299,54,loan,167803.16,165985.67,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 54--1817.49"
2029-03-31,1000000300,54,oa,162459.46,164161.67,1702.21,inflow,oa-Allocation for OA at age 54-1702.21
2029-03-31,1000000301,54,sa,277327.3,277771.13,443.83,inflow,sa-Allocation for SA at age 54-443.83
2029-03-31,1000000302,54,ma,101365.95,101957.91,591.96,inflow,ma-Allocation for MA at age 54-591.96
2029-04-30,1000000304,54,oa,164161.67,162344.18,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 54--1817.49"
2029-04-30,1000000305,54,loan,165985.67,164168.18,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 54--1817.49"
2029-04-30,1000000306,54,oa,162344.18,164046.39,1702.21,inflow,oa-Allocation for OA at age 54-1702.21
2029-04-30,1000000307,54,sa,277771.13,278214.96,443.83,inflow,sa-Allocation for SA at age 54-443.83
2029-04-30,1000000308,54,ma,101957.91,102549.87,591.96,inflow,ma-Allocation for MA at age 54-591.96
2029-05-31,1000000310,54,oa,164046.39,162228.9,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 54--1817.49"
2029-05-31,1000000311,54,loan,164168.18,162350.69,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 54--1817.49"
2029-05-31,1000000312,54,oa,162228.9,163931.11,1702.21,inflow,oa-Allocation for OA at age 54-1702.21
2029-05-31,1000000313,54,sa,278214.96,278658.79,443.83,inflow,sa-Allocation for SA at age 54-443.83
2029-05-31,1000000314,54,ma,102549.87,103141.83,591.96,inflow,ma-Allocation for MA at age 54-591.96
2029-06-30,1000000316,54,oa,163931.11,162113.62,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 54--1817.49"
2029-06-30,1000000317,54,loan,162350.69,160533.2,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 54--1817.49"
2029-06-30,1000000318,54,oa,162113.62,163815.83,1702.21,inflow,oa-Allocation for OA at age 54-1702.21
2029-06-30,1000000319,54,sa,278658.79,279102.62,443.83,inflow,sa-Allocation for SA at age 54-443.83
2029-06-30,1000000320,54,ma,103141.83,103733.79,591.96,inflow,ma-Allocation for MA at age 54-591.96
2029-07-31,1000000322,55,oa,163815.83,161998.34,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 55--1817.49"
2029-07-31,1000000323,55,loan,160533.2,158715.71,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 55--1817.49"
2029-07-31,1000000324,55,oa,161998.34,163700.55,1702.21,inflow,oa-Allocation for OA at age 55-1702.21
2029-07-31,1000000325,55,sa,279102.62,279546.45,443.83,inflow,sa-Allocation for SA at age 55-443.83
2029-07-31,1000000326,55,ma,103733.79,104325.75,591.96,inflow,ma-Allocation for MA at age 55-591.96
2029-07-31,1000000327,55,oa,163700.55,0.0,-163700.55,outflow,oa-transfer_cpf_age=55--163700.55
2029-07-31,1000000328,55,sa,279546.45,0.0,-279546.45,outflow,sa-transfer_cpf_age=55--279546.45
2029-07-31,1000000329,55,loan,158715.71,0.0,-158715.71,outflow,loan-transfer_cpf_age=55--158715.71
2029-07-31,1000000330,55,ra,0.0,106500.0,106500.0,inflow,ra-transfer_cpf_age=55-106500.00
2029-07-31,1000000331,55,excess,0.0,178031.29,178031.29,inflow,excess-transfer_cpf_age=55-178031.29
2029-08-31,1000000333,55,oa,0.0,219.04,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-08-31,1000000334,55,ma,104325.75,106625.67,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-08-31,1000000335,55,ra,106500.0,106719.04,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-09-30,1000000337,55,oa,219.04,438.08,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-09-30,1000000338,55,ma,106625.67,108925.59,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-09-30,1000000339,55,ra,106719.04,106938.08,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-10-31,1000000341,55,oa,438.08,657.12,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-10-31,1000000342,55,ma,108925.59,111225.51,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-10-31,1000000343,55,ra,106938.08,107157.12,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-11-30,1000000345,55,oa,657.12,876.16,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-11-30,1000000346,55,ma,111225.51,113525.43,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-11-30,1000000347,55,ra,107157.12,107376.16,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-12-31,1000000349,55,oa,876.16,1095.2,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-12-31,1000000350,55,ma,113525.43,115825.35,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-12-31,1000000351,55,ra,107376.16,107595.2,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-12-31,1000000352,55,oa,1095.2,1098.85,3.65,inflow,oa-Interest for ra at age 55-3.65
2029-12-31,1000000353,55,ma,115825.35,116211.43,386.08,inflow,ma-Interest for ra at age 55-386.08
2029-12-31,1000000354,55,ra,107595.2,107953.85,358.65,inflow,ra-Interest for ra at age 55-358.65
2029-12-31,1000000355,55,ra,107953.85,108003.85,50.0,inflow,ra-Extra Interest for ra at age 55-50.00
2030-01-31,1000000357,55,oa,1098.85,1317.89,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-01-31,1000000358,55,ma,116211.43,118511.35,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-01-31,1000000359,55,ra,108003.85,108222.89,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-02-28,1000000361,55,oa,1317.89,1536.93,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-02-28,1000000362,55,ma,118511.35,120811.27,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-02-28,1000000363,55,ra,108222.89,108441.93,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-03-31,1000000365,55,oa,1536.93,1755.97,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-03-31,1000000366,55,ma,120811.27,123111.19,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-03-31,1000000367,55,ra,108441.93,108660.97,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-04-30,1000000369,55,oa,1755.97,1975.01,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-04-30,1000000370,55,ma,123111.19,125411.11,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-04-30,1000000371,55,ra,108660.97,108880.01,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-05-31,1000000373,55,oa,1975.01,2194.05,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-05-31,1000000374,55,ma,125411.11,127711.03,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-05-31,1000000375,55,ra,108880.01,109099.05,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-06-30,1000000377,55,oa,2194.05,2413.09,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-06-30,1000000378,55,ma,127711.03,130010.95,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-06-30,1000000379,55,ra,109099.05,109318.09,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-07-31,1000000381,56,oa,2413.09,2632.13,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-07-31,1000000382,56,ma,130010.95,132310.87,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-07-31,1000000383,56,ra,109318.09,109537.13,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-08-31,1000000385,56,oa,2632.13,2851.17,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-08-31,1000000386,56,ma,132310.87,134610.79,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-08-31,1000000387,56,ra,109537.13,109756.17,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-09-30,1000000389,56,oa,2851.17,3070.21,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-09-30,1000000390,56,ma,134610.79,136910.71,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-09-30,1000000391,56,ra,109756.17,109975.21,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-10-31,1000000393,56,oa,3070.21,3289.25,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-10-31,1000000394,56,ma,136910.71,139210.63,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-10-31,1000000395,56,ra,109975.21,110194.25,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-11-30,1000000397,56,oa,3289.25,3508.29,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-11-30,1000000398,56,ma,139210.63,141510.55,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-11-30,1000000399,56,ra,110194.25,110413.29,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-12-31,1000000401,56,oa,3508.29,3727.33,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-12-31,1000000402,56,ma,141510.55,143810.47,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-12-31,1000000403,56,ra,110413.29,110632.33,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-12-31,1000000404,56,oa,3727.33,3739.75,12.42,inflow,oa-Interest for ra at age 56-12.42
2030-12-31,1000000405,56,ma,143810.47,144289.84,479.37,inflow,ma-Interest for ra at age 56-479.37
2030-12-31,1000000406,56,ra,110632.33,111001.1,368.77,inflow,ra-Interest for ra at age 56-368.77
2030-12-31,1000000407,56,ra,111001.1,111051.1,50.0,inflow,ra-Extra Interest for ra at age 56-50.00
2031-01-31,1000000409,56,oa,3739.75,3958.79,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-01-31,1000000410,56,ma,144289.84,146589.76,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-01-31,1000000411,56,ra,111051.1,111270.14,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-02-28,1000000413,56,oa,3958.79,4177.83,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-02-28,1000000414,56,ma,146589.76,148889.68,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-02-28,1000000415,56,ra,111270.14,111489.18,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-03-31,1000000417,56,oa,4177.83,4396.87,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-03-31,1000000418,56,ma,148889.68,151189.6,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-03-31,1000000419,56,ra,111489.18,111708.22,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-04-30,1000000421,56,oa,4396.87,4615.91,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-04-30,1000000422,56,ma,151189.6,153489.52,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-04-30,1000000423,56,ra,111708.22,111927.26,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-05-31,1000000425,56,oa,4615.91,4834.95,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-05-31,1000000426,56,ma,153489.52,155789.44,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-05-31,1000000427,56,ra,111927.26,112146.3,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-06-30,1000000429,56,oa,4834.95,5053.99,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-06-30,1000000430,56,ma,155789.44,158089.36,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-06-30,1000000431,56,ra,112146.3,112365.34,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-07-31,1000000433,57,oa,5053.99,5273.03,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-07-31,1000000434,57,ma,158089.36,160389.28,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-07-31,1000000435,57,ra,112365.34,112584.38,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-08-31,1000000437,57,oa,5273.03,5492.07,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-08-31,1000000438,57,ma,160389.28,162689.2,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-08-31,1000000439,57,ra,112584.38,112803.42,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-09-30,1000000441,57,oa,5492.07,5711.11,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-09-30,1000000442,57,ma,162689.2,164989.12,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-09-30,1000000443,57,ra,112803.42,113022.46,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-10-31,1000000445,57,oa,5711.11,5930.15,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-10-31,1000000446,57,ma,164989.12,167289.04,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-10-31,1000000447,57,ra,113022.46,113241.5,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-11-30,1000000449,57,oa,5930.15,6149.19,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-11-30,1000000450,57,ma,167289.04,169588.96,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-11-30,1000000451,57,ra,113241.5,113460.54,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-12-31,1000000453,57,oa,6149.19,6368.23,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-12-31,1000000454,57,ma,169588.96,171888.88,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-12-31,1000000455,57,ra,113460.54,113679.58,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-12-31,1000000456,57,oa,6368.23,6389.46,21.23,inflow,oa-Interest for ra at age 57-21.23
2031-12-31,1000000457,57,ma,171888.88,172461.84,572.96,inflow,ma-Interest for ra at age 57-572.96
2031-12-31,1000000458,57,ra,113679.58,114058.51,378.93,inflow,ra-Interest for ra at age 57-378.93
2031-12-31,1000000459,57,ra,114058.51,114108.51,50.0,inflow,ra-Extra Interest for ra at age 57-50.00
2032-01-31,1000000461,57,oa,6389.46,6608.5,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-01-31,1000000462,57,ma,172461.84,174761.76,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-01-31,1000000463,57,ra,114108.51,114327.55,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-02-29,1000000465,57,oa,6608.5,6827.54,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-02-29,1000000466,57,ma,174761.76,177061.68,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-02-29,1000000467,57,ra,114327.55,114546.59,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-03-31,1000000469,57,oa,6827.54,7046.58,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-03-31,1000000470,57,ma,177061.68,179361.6,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-03-31,1000000471,57,ra,114546.59,114765.63,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-04-30,1000000473,57,oa,7046.58,7265.62,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-04-30,1000000474,57,ma,179361.6,181661.52,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-04-30,1000000475,57,ra,114765.63,114984.67,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-05-31,1000000477,57,oa,7265.62,7484.66,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-05-31,1000000478,57,ma,181661.52,183961.44,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-05-31,1000000479,57,ra,114984.67,115203.71,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-06-30,1000000481,57,oa,7484.66,7703.7,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-06-30,1000000482,57,ma,183961.44,186261.36,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-06-30,1000000483,57,ra,115203.71,115422.75,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-07-31,1000000485,58,oa,7703.7,7922.74,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-07-31,1000000486,58,ma,186261.36,188561.28,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-07-31,1000000487,58,ra,115422.75,115641.79,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-08-31,1000000489,58,oa,7922.74,8141.78,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-08-31,1000000490,58,ma,188561.28,190861.2,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-08-31,1000000491,58,ra,115641.79,115860.83,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-09-30,1000000493,58,oa,8141.78,8360.82,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-09-30,1000000494,58,ma,190861.2,193161.12,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-09-30,1000000495,58,ra,115860.83,116079.87,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-10-31,1000000497,58,oa,8360.82,8579.86,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-10-31,1000000498,58,ma,193161.12,195461.04,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-10-31,1000000499,58,ra,116079.87,116298.91,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-11-30,1000000501,58,oa,8579.86,8798.9,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-11-30,1000000502,58,ma,195461.04,197760.96,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-11-30,1000000503,58,ra,116298.91,116517.95,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-12-31,1000000505,58,oa,8798.9,9017.94,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-12-31,1000000506,58,ma,197760.96,200060.88,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-12-31,1000000507,58,ra,116517.95,116736.99,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-12-31,1000000508,58,oa,9017.94,9048.0,30.06,inflow,oa-Interest for ra at age 58-30.06
2032-12-31,1000000509,58,ma,200060.88,200727.75,666.87,inflow,ma-Interest for ra at age 58-666.87
2032-12-31,1000000510,58,ra,116736.99,117126.11,389.12,inflow,ra-Interest for ra at age 58-389.12
2032-12-31,1000000511,58,ra,117126.11,117176.11,50.0,inflow,ra-Extra Interest for ra at age 58-50.00
2033-01-31,1000000513,58,oa,9048.0,9267.04,219.04,inflow,oa-Allocation for oa at age 58-219.04
